"Name","Created","Runtime","End Time","ID","Notes","Updated","Tags","n_split","test/AUC","test/ECE","test/KL","test/brierScore","test_metric/AUC 1","test_metric/AUC 10","test_metric/AUC 100","test_metric/AUC 150","test_metric/AUC 20","test_metric/AUC 5","test_metric/AUC 50","test_metric/ECE 1","test_metric/ECE 10","test_metric/ECE 100","test_metric/ECE 150","test_metric/ECE 20","test_metric/ECE 5","test_metric/ECE 50","test_metric/KL 1","test_metric/KL 10","test_metric/KL 100","test_metric/KL 150","test_metric/KL 20","test_metric/KL 5","test_metric/KL 50","test_metric/brierScore 1","test_metric/brierScore 10","test_metric/brierScore 100","test_metric/brierScore 150","test_metric/brierScore 20","test_metric/brierScore 5","test_metric/brierScore 50","train/BCE","train/CAPE","train/loss","val/AUC","val/ECE","val/KL","val/brierScore","val/loss","val_metric/AUC 1","val_metric/AUC 10","val_metric/AUC 20","val_metric/AUC 5","val_metric/AUC 50","val_metric/ECE 1","val_metric/ECE 10","val_metric/ECE 100","val_metric/ECE 150","val_metric/ECE 20","val_metric/ECE 5","val_metric/ECE 50","val_metric/KL 1","val_metric/KL 10","val_metric/KL 100","val_metric/KL 150","val_metric/KL 20","val_metric/KL 5","val_metric/KL 50","val_metric/brierScore 1","val_metric/brierScore 10","val_metric/brierScore 100","val_metric/brierScore 150","val_metric/brierScore 20","val_metric/brierScore 5","val_metric/brierScore 50"
"eager-sweep-52","2024-05-15T23:01:08.000Z","1184","2024-05-15T23:20:52.000Z","e5i8n9yo","-","2024-05-15T23:20:52.000Z","","8","0.9116390353403334","0.06161432470615965","5.285139560699463","0.12507857382297516","","","","","","0.9116390353403334","","","","","","","0.06161432470615965","","","","","","","5.285139560699463","","","","","","","0.12507857382297516","","0.3447898030281067","0.34697437286376953","0.6917641758918762","0.8537239348553785","0.07910585990402133","3.734912395477295","0.06944073736667633","0.25499191880226135","","","","0.8537239348553785","","","","","","","0.07910585990402133","","","","","","","3.734912395477295","","","","","","","0.06944073736667633",""
"snowy-sweep-49","2024-05-15T22:57:14.000Z","1229","2024-05-15T23:17:43.000Z","8zaa9v88","-","2024-05-15T23:17:43.000Z","","7","0.9322772164552208","0.0204023755078725","4.610901832580566","0.10477889329195024","","","","","","0.9322772164552208","","","","","","","0.0204023755078725","","","","","","","4.610901832580566","","","","","","","0.10477889329195024","","0.2947932183742523","0.29680201411247253","0.5915952324867249","0.8831617680580545","0.09006089745891982","3.7530579566955566","0.07136449962854385","0.2522774934768677","","","","0.8831617680580545","","","","","","","0.09006089745891982","","","","","","","3.7530579566955566","","","","","","","0.07136449962854385",""
"whole-sweep-46","2024-05-15T22:37:43.000Z","1184","2024-05-15T22:57:27.000Z","6lmqj2q6","-","2024-05-15T22:57:27.000Z","","6","0.8633957922607447","0.054166314545272175","6.175918102264404","0.14955396950244904","","","","","","0.8633957922607447","","","","","","","0.054166314545272175","","","","","","","6.175918102264404","","","","","","","0.14955396950244904","","0.2817288637161255","0.2838805615901947","0.5656094551086426","0.8841365820913958","0.095103616182064","3.7791762351989746","0.07250009477138519","0.25795120000839233","","","","0.8841365820913958","","","","","","","0.095103616182064","","","","","","","3.7791762351989746","","","","","","","0.07250009477138519",""
"flowing-sweep-43","2024-05-15T22:33:57.000Z","1172","2024-05-15T22:53:29.000Z","vvz5zlhv","-","2024-05-15T22:53:29.000Z","","5","0.8779976958995862","0.07750747336616923","5.576746940612793","0.15406575798988342","","","","","","0.8779976958995862","","","","","","","0.07750747336616923","","","","","","","5.576746940612793","","","","","","","0.15406575798988342","","0.2827422320842743","0.28481122851371765","0.5675534605979919","0.8723276349266044","0.07760979379109671","3.613697290420532","0.06703933328390121","0.243142694234848","","","","0.8723276349266044","","","","","","","0.07760979379109671","","","","","","","3.613697290420532","","","","","","","0.06703933328390121",""
"crisp-sweep-40","2024-05-15T22:17:03.000Z","1157","2024-05-15T22:36:20.000Z","o70gu7ze","-","2024-05-15T22:36:20.000Z","","4","0.8896469516413017","0.043324234778743295","5.286723613739014","0.12938274443149567","","","","","","0.8896469516413017","","","","","","","0.043324234778743295","","","","","","","5.286723613739014","","","","","","","0.12938274443149567","","0.3058379888534546","0.30746057629585266","0.6132985353469849","0.8957498776496726","0.08654477643259358","3.657751083374023","0.06585944443941116","0.2415156215429306","","","","0.8957498776496726","","","","","","","0.08654477643259358","","","","","","","3.657751083374023","","","","","","","0.06585944443941116",""
"blooming-sweep-37","2024-05-15T22:00:28.000Z","989","2024-05-15T22:16:57.000Z","vkf17287","-","2024-05-15T22:16:57.000Z","","3","0.8808800306447164","0.04931748174994477","6.34429407119751","0.14257125556468964","","","","","","0.8808800306447164","","","","","","","0.04931748174994477","","","","","","","6.34429407119751","","","","","","","0.14257125556468964","","0.3099639415740967","0.3120107352733612","0.6219747066497803","0.8858191426027231","0.0958620411964986","3.803323745727539","0.0711345449090004","0.2576880156993866","","","","0.8858191426027231","","","","","","","0.0958620411964986","","","","","","","3.803323745727539","","","","","","","0.0711345449090004",""
"glorious-sweep-34","2024-05-15T21:57:32.000Z","987","2024-05-15T22:13:59.000Z","zb3axrug","-","2024-05-15T22:13:59.000Z","","2","0.8763055869880514","0.05626672901200992","5.168903827667236","0.13753065466880798","","","","","","0.8763055869880514","","","","","","","0.05626672901200992","","","","","","","5.168903827667236","","","","","","","0.13753065466880798","","0.19347430765628815","0.19737793505191803","0.3908522427082062","0.8195368929165994","0.07744924819783226","3.2755722999572754","0.08998464792966843","0.31164389848709106","","","","0.8195368929165994","","","","","","","0.07744924819783226","","","","","","","3.2755722999572754","","","","","","","0.08998464792966843",""
"valiant-sweep-31","2024-05-15T21:37:42.000Z","1161","2024-05-15T21:57:03.000Z","myxdgmgv","-","2024-05-15T21:57:03.000Z","","1","0.850865972210878","0.08193253163764228","6.110614776611328","0.15894930064678192","","","","","","0.850865972210878","","","","","","","0.08193253163764228","","","","","","","6.110614776611328","","","","","","","0.15894930064678192","","0.2434196025133133","0.24614012241363523","0.48955971002578735","0.8454348719571928","0.11027085750868984","4.104094982147217","0.09039422869682312","0.2976400852203369","","","","0.8454348719571928","","","","","","","0.11027085750868984","","","","","","","4.104094982147217","","","","","","","0.09039422869682312",""
"elated-sweep-28","2024-05-15T21:37:28.000Z","1194","2024-05-15T21:57:22.000Z","w02ql22d","-","2024-05-15T21:57:22.000Z","","0","0.8650708228999439","0.05652397583500355","5.765187740325928","0.14412902295589447","","","","","","0.8650708228999439","","","","","","","0.05652397583500355","","","","","","","5.765187740325928","","","","","","","0.14412902295589447","","0.2832109332084656","0.28554996848106384","0.568760871887207","0.8725020488037403","0.09220801594193603","3.840718507766723","0.07222654670476913","0.25759992003440857","","","","0.8725020488037403","","","","","","","0.09220801594193603","","","","","","","3.840718507766723","","","","","","","0.07222654670476913",""
