"Name","Created","Runtime","End Time","ID","Notes","Updated","Tags","n_split","Brier score 1 mm","Brier score 10 mm","Brier score 100 mm","Brier score 150 mm","Brier score 20 mm","Brier score 5 mm","Brier score 50 mm","ECE 1 mm","ECE 10 mm","ECE 100 mm","ECE 150 mm","ECE 20 mm","ECE 5 mm","ECE 50 mm","KL 1 mm","KL 10 mm","KL 100 mm","KL 150 mm","KL 20 mm","KL 5 mm","KL 50 mm","MSEp_loss","rmse NWP 0","rmse NWP 1","rmse NWP 2","rmse NWP 3","test_MSEp","train_loss","val_loss"
"exalted-sweep-9","2024-05-12T13:50:18.000Z","1361","2024-05-12T14:12:59.000Z","k2pr7wja","-","2024-05-12T14:12:59.000Z","","8","0.26912152767181396","0.3058412969112396","0.01244446076452732","0.0014311608392745256","0.18297210335731504","0.3673549294471741","0.06104026362299919","0.02925066628115112","0.0141447438154432","0.000861257981854007","0.002751549089678107","0.025740547936693076","0.021855763174570185","0.00550237729882215","4.515664100646973","3.730445623397827","0.1789693683385849","0.06339868903160095","1.9443304538726809","5.120990753173828","0.4053705334663391","0.040249936282634735","16.008535385131836","14.476096153259276","15.8704833984375","15.198742866516112","0.05390777066349983","0.36350104212760925","0.13083593547344208"
"feasible-sweep-8","2024-05-12T13:50:10.000Z","1361","2024-05-12T14:12:51.000Z","qpuohzlo","-","2024-05-12T14:12:51.000Z","","7","0.2880917191505432","0.33250486850738525","0.005455153528600931","0.0013930541463196278","0.18823373317718503","0.3845389783382416","0.037242259830236435","0.02436262852918019","0.028857640456284465","0.0022056310095867207","0.001030137221554348","0.025389106609738043","0.02831365949495591","0.00032567504193679506","4.2735595703125","3.917592048645019","0.10770066827535628","0.03630116581916809","2.307253360748291","4.623048782348633","0.4446214437484741","0.046877726912498474","16.06424903869629","16.03567886352539","18.10331153869629","18.036352157592773","0.05439015105366707","0.34970444440841675","0.14988823235034943"
"vivid-sweep-7","2024-05-12T13:49:55.000Z","1270","2024-05-12T14:11:05.000Z","nnx9sv2q","-","2024-05-12T14:11:05.000Z","","6","0.24233342707157135","0.26549991965293884","0.0011418387293815613","0.000002348746875213692","0.14365948736667633","0.34555286169052124","0.03106267936527729","0.0604853900668629","0.018102777670116223","0.0004891033707996269","0.0002671211697422426","0.024305355853149812","0.014612820534849882","0.014711566527590944","5.474724292755127","4.035533905029297","0.036513809114694595","0.004354280885308981","1.5509735345840454","6.12365198135376","0.4804467558860779","0.04245372489094734","11.42243480682373","11.90283203125","12.525248527526855","12.216140747070312","0.06009098142385483","0.3586411476135254","0.13768520951271057"
"revived-sweep-6","2024-05-12T13:49:04.000Z","1298","2024-05-12T14:10:42.000Z","209dslos","-","2024-05-12T14:10:42.000Z","","5","0.23907725512981415","0.2993447184562683","0.00023230561055243015","0.0000045247738853504416","0.15241150557994845","0.35827985405921936","0.020836107432842255","0.026621544780368527","0.027473668451206933","0.0009432458552519504","0.00032137673703590085","0.018879945594506477","0.01893130328661608","0.00505235220236312","4.54827880859375","4.569640159606934","0.02402576431632042","0.005361869465559721","2.119957208633423","5.632521629333496","0.37231478095054626","0.03760876879096031","12.01211166381836","11.01576328277588","13.70302963256836","13.243005752563477","0.058743901550769806","0.33097168803215027","0.1251276433467865"
"volcanic-sweep-2","2024-05-12T13:16:11.000Z","2044","2024-05-12T13:50:15.000Z","1xkg2411","-","2024-05-12T13:50:15.000Z","","1","0.25609079003334045","0.18784062564373016","0.0012516609858721497","0.0000035770085560216103","0.05173194780945778","0.3085354268550873","0.00734151154756546","0.052310991203619504","0.04230884081609928","0.0005363903902954898","0.00015120847538647685","0.019479084836172268","0.04450184108381799","0.0002964514229146113","5.941576957702637","3.945967197418213","0.02977522276341915","0.0025660169776529074","1.09722638130188","6.119898319244385","0.10577820986509325","0.05152348056435585","10.429991722106934","10.847860336303713","11.758893966674805","10.266422271728516","0.05931588634848595","0.36164718866348267","0.16369828581809998"
"volcanic-sweep-5","2024-05-12T13:16:11.000Z","2091","2024-05-12T13:51:02.000Z","5by0ie0j","-","2024-05-12T13:51:02.000Z","","4","0.26747772097587585","0.3117296099662781","0.021327197551727295","0.005243428982794285","0.2034079283475876","0.3649643659591675","0.09283894300460815","0.06782460875926657","0.015028023442130028","0.0025398082299855295","0.004483763105793925","0.008354254356909218","0.03759574958819103","0.00822760511535838","5.117545127868652","3.696237087249756","0.2765841484069824","0.12714961171150208","1.5486721992492676","5.327816009521484","0.6568196415901184","0.04186945781111717","16.241981506347656","15.490533828735352","19.094953536987305","19.47456741333008","0.05866680666804314","0.3051213324069977","0.1346839815378189"
"fresh-sweep-3","2024-05-12T13:16:11.000Z","1971","2024-05-12T13:49:02.000Z","ora6qjar","-","2024-05-12T13:49:02.000Z","","2","0.25155511498451233","0.29082992672920227","0.001184419495984912","0.000007516745881730458","0.14869815111160278","0.3613718152046203","0.02103586494922638","0.031017323619337622","0.01993009847788956","0.0005132249410593132","0.0005079465633314989","0.004062618505298389","0.02060343524937896","0.0022730767482778092","5.171281337738037","3.6704087257385254","0.04665236547589302","0.008525080978870392","1.7701764106750488","5.416021823883057","0.42824551463127136","0.046029578894376755","11.87348461151123","11.976981163024902","14.39201831817627","12.639456748962402","0.05589584633708","0.3586476743221283","0.14808504283428192"
"fancy-sweep-4","2024-05-12T13:16:11.000Z","2037","2024-05-12T13:50:08.000Z","v8isx6ck","-","2024-05-12T13:50:08.000Z","","3","0.2605994939804077","0.2627497613430023","0.000041760406020330265","8.68365475525934e-7","0.1132369339466095","0.3461311161518097","0.010112990625202656","0.0804384136665645","0.01941223738255147","0.0004611831432624135","0.00014018684101623743","0.015279369047961086","0.02784062723293868","0.0008530423808061214","5.197105407714844","4.477608680725098","0.009291695430874825","0.0022284213919192553","1.7251429557800293","5.942435264587402","0.2135583609342575","0.051209285855293274","10.999316215515137","11.690237998962402","14.05598258972168","13.277770042419434","0.060535021126270294","0.3496420681476593","0.16196875274181366"
"swept-sweep-1","2024-05-12T13:16:10.000Z","2023","2024-05-12T13:49:53.000Z","qkqiilc9","-","2024-05-12T13:49:53.000Z","","0","0.24691495299339297","0.2312474101781845","0.0025413185358047485","0.0001906826946651563","0.10596705228090286","0.3283957242965698","0.02341454289853573","0.047947076079428046","0.011032807967923944","0.0008152203223450483","0.000682089850944094","0.008189232571336715","0.020440478367542574","0.0009242138911002026","5.84325647354126","3.6002604961395264","0.07045436650514603","0.018509088084101677","1.4649733304977417","5.844742298126221","0.3037814497947693","0.041489411145448685","11.806106567382812","11.330859184265137","13.921453475952148","13.31178379058838","0.057393528521060944","0.392461895942688","0.1351146697998047"
