"Name","Created","Runtime","End Time","ID","Notes","Updated","Tags","indx_thresh","epoch","test/AUC","test/ECE","test/KL","test/brierScore","test_metric/AUC 1","test_metric/AUC 10","test_metric/AUC 100","test_metric/AUC 150","test_metric/AUC 20","test_metric/AUC 5","test_metric/AUC 50","test_metric/ECE 1","test_metric/ECE 10","test_metric/ECE 100","test_metric/ECE 150","test_metric/ECE 20","test_metric/ECE 5","test_metric/ECE 50","test_metric/KL 1","test_metric/KL 10","test_metric/KL 100","test_metric/KL 150","test_metric/KL 20","test_metric/KL 5","test_metric/KL 50","test_metric/brierScore 1","test_metric/brierScore 10","test_metric/brierScore 100","test_metric/brierScore 150","test_metric/brierScore 20","test_metric/brierScore 5","test_metric/brierScore 50","train/BCE","train/loss","trainer/global_step","val/AUC","val/ECE","val/KL","val/brierScore","val/loss","val_metric/AUC 1","val_metric/AUC 10","val_metric/AUC 100","val_metric/AUC 150","val_metric/AUC 20","val_metric/AUC 5","val_metric/AUC 50","val_metric/ECE 1","val_metric/ECE 10","val_metric/ECE 100","val_metric/ECE 150","val_metric/ECE 20","val_metric/ECE 5","val_metric/ECE 50","val_metric/KL 1","val_metric/KL 10","val_metric/KL 100","val_metric/KL 150","val_metric/KL 20","val_metric/KL 5","val_metric/KL 50","val_metric/brierScore 1","val_metric/brierScore 10","val_metric/brierScore 100","val_metric/brierScore 150","val_metric/brierScore 20","val_metric/brierScore 5","val_metric/brierScore 50"
"helpful-sweep-54","2024-05-22T18:57:11.000Z","702","2024-05-22T19:08:53.000Z","r811pgt3","-","2024-05-22T19:08:53.000Z","","5","50","0.9921432208967752","0.0020628124670395093","0.19941695034503937","0.00609130272641778","","","0.9921432208967752","","","","","","","0.0020628124670395093","","","","","","","0.19941695034503937","","","","","","","0.00609130272641778","","","","","0.00006123675120761618","0.00006123675120761618","500","1","0.00002799313923301608","0.00046726519940420985","4.080941664597049e-7","0.00002820126064762007","","","1","","","","","","","0.00002799313923301608","","","","","","","0.00046726519940420985","","","","","","","4.080941664597049e-7","","","",""
"playful-sweep-53","2024-05-22T18:54:44.000Z","436","2024-05-22T19:02:00.000Z","dlnq6uew","-","2024-05-22T19:02:00.000Z","","5","28","0.3011601035472885","0.004596090041502767","0.11092276126146317","0.004726104903966188","","","0.3011601035472885","","","","","","","0.004596090041502767","","","","","","","0.11092276126146317","","","","","","","0.004726104903966188","","","","","0.01938361674547195","0.01938361674547195","280","1","0.00020306245075719036","0.003754405537620187","0.000014081640074437018","0.00021066701447125524","","","1","","","","","","","0.00020306245075719036","","","","","","","0.003754405537620187","","","","","","","0.000014081640074437018","","","",""
"different-sweep-52","2024-05-22T18:51:47.000Z","665","2024-05-22T19:02:52.000Z","6e0rkupw","-","2024-05-22T19:02:52.000Z","","5","50","0.9846245636274082","0.0007804744377042873","0.032098084688186646","0.001129709417000413","","","0.9846245636274082","","","","","","","0.0007804744377042873","","","","","","","0.032098084688186646","","","","","","","0.001129709417000413","","","","","0.0007966061821207404","0.0007966061821207404","500","1","0.000019557919281761356","0.00029716527205891907","1.193272964883363e-7","0.00001961896850843914","","","1","","","","","","","0.000019557919281761356","","","","","","","0.00029716527205891907","","","","","","","1.193272964883363e-7","","","",""
"vague-sweep-51","2024-05-22T18:51:11.000Z","668","2024-05-22T19:02:19.000Z","ydhil2wb","-","2024-05-22T19:02:19.000Z","","5","50","0.9999643976147008","0.00012125214914666248","0.007449178025126457","0.0001101566303987056","","","0.9999643976147008","","","","","","","0.00012125214914666248","","","","","","","0.007449178025126457","","","","","","","0.0001101566303987056","","","","","0.0015173802385106685","0.0015173802385106685","500","1","0.00008128271678243522","0.001250190194696188","0.000001078734612747212","0.00008183561294572428","","","1","","","","","","","0.00008128271678243522","","","","","","","0.001250190194696188","","","","","","","0.000001078734612747212","","","",""
"sleek-sweep-50","2024-05-22T18:48:07.000Z","390","2024-05-22T18:54:37.000Z","2qsucl18","-","2024-05-22T18:54:37.000Z","","5","28","0.15635735040790816","0.015096363668083595","0.3483835458755493","0.015115782618522644","","","0.15635735040790816","","","","","","","0.015096363668083595","","","","","","","0.3483835458755493","","","","","","","0.015115782618522644","","","","","0.014162644743919373","0.014162644743919373","280","1","0.00014258928593506598","0.002545201452448964","0.000006278185992414365","0.00014589575584977865","","","1","","","","","","","0.00014258928593506598","","","","","","","0.002545201452448964","","","","","","","0.000006278185992414365","","","",""
"hardy-sweep-49","2024-05-22T18:46:22.000Z","644","2024-05-22T18:57:06.000Z","tdsa3kep","-","2024-05-22T18:57:06.000Z","","5","50","0.9794776119402986","0.00005512917685643065","0.0021990155801177025","0.00003378851761226542","","","0.9794776119402986","","","","","","","0.00005512917685643065","","","","","","","0.0021990155801177025","","","","","","","0.00003378851761226542","","","","","0.004537811502814293","0.004537811502814293","500","1","0.0000646169343534789","0.0009671012521721424","5.978733383926738e-7","0.0000649219291517511","","","1","","","","","","","0.0000646169343534789","","","","","","","0.0009671012521721424","","","","","","","5.978733383926738e-7","","","",""
"laced-sweep-48","2024-05-22T18:39:54.000Z","706","2024-05-22T18:51:40.000Z","46rvp8f4","-","2024-05-22T18:51:40.000Z","","5","50","0.9578338806644774","0.0006947359535818222","0.029698282480239868","0.0010117527563124895","","","0.9578338806644774","","","","","","","0.0006947359535818222","","","","","","","0.029698282480239868","","","","","","","0.0010117527563124895","","","","","0.0007079688948579133","0.0007079688948579133","500","1","0.000045130666753520535","0.0006876889965496957","4.343924047134351e-7","0.000045351778680924326","","","1","","","","","","","0.000045130666753520535","","","","","","","0.0006876889965496957","","","","","","","4.343924047134351e-7","","","",""
"genial-sweep-47","2024-05-22T18:39:34.000Z","692","2024-05-22T18:51:06.000Z","9rj5ypj5","-","2024-05-22T18:51:06.000Z","","5","50","0.9994575094005486","0.00047162649549114735","0.0249937754124403","0.000694875605404377","","","0.9994575094005486","","","","","","","0.00047162649549114735","","","","","","","0.0249937754124403","","","","","","","0.000694875605404377","","","","","0.00024196617596317085","0.00024196617596317085","500","1","0.0000945079280636473","0.0013995025074109435","6.747930569872551e-7","0.00009485233022132888","","","1","","","","","","","0.0000945079280636473","","","","","","","0.0013995025074109435","","","","","","","6.747930569872551e-7","","","",""
"eager-sweep-46","2024-05-22T18:36:52.000Z","667","2024-05-22T18:47:59.000Z","yidywac5","-","2024-05-22T18:47:59.000Z","","5","50","0.9986841028682312","0.0011259654487348534","0.05268070474267006","0.0015121184987947345","","","0.9986841028682312","","","","","","","0.0011259654487348534","","","","","","","0.05268070474267006","","","","","","","0.0015121184987947345","","","","","0.004498439375311136","0.004498439375311136","500","1","0.000046729325558442454","0.0007420430774800479","6.40703035514889e-7","0.000047056331823114306","","","1","","","","","","","0.000046729325558442454","","","","","","","0.0007420430774800479","","","","","","","6.40703035514889e-7","","","",""
