"Name","Created","Runtime","End Time","ID","Notes","Updated","Tags","n_split","test/AUC","test/ECE","test/KL","test/brierScore","test_metric/AUC 1","test_metric/AUC 10","test_metric/AUC 100","test_metric/AUC 150","test_metric/AUC 20","test_metric/AUC 5","test_metric/AUC 50","test_metric/ECE 1","test_metric/ECE 10","test_metric/ECE 100","test_metric/ECE 150","test_metric/ECE 20","test_metric/ECE 5","test_metric/ECE 50","test_metric/KL 1","test_metric/KL 10","test_metric/KL 100","test_metric/KL 150","test_metric/KL 20","test_metric/KL 5","test_metric/KL 50","test_metric/brierScore 1","test_metric/brierScore 10","test_metric/brierScore 100","test_metric/brierScore 150","test_metric/brierScore 20","test_metric/brierScore 5","test_metric/brierScore 50","train/CAPE","train/loss","val/AUC","val/ECE","val/KL","val/brierScore","val/loss","val_metric/AUC 1","val_metric/AUC 10","val_metric/AUC 20","val_metric/AUC 5","val_metric/AUC 50","val_metric/ECE 1","val_metric/ECE 10","val_metric/ECE 100","val_metric/ECE 150","val_metric/ECE 20","val_metric/ECE 5","val_metric/ECE 50","val_metric/KL 1","val_metric/KL 10","val_metric/KL 100","val_metric/KL 150","val_metric/KL 20","val_metric/KL 5","val_metric/KL 50","val_metric/brierScore 1","val_metric/brierScore 10","val_metric/brierScore 100","val_metric/brierScore 150","val_metric/brierScore 20","val_metric/brierScore 5","val_metric/brierScore 50"
"exalted-sweep-9","2024-05-23T22:10:27.000Z","267","2024-05-23T22:14:54.000Z","6y0xt8do","-","2024-05-23T22:14:54.000Z","","8","0.8798207249774855","0.0763484874313443","3.981985092163086","0.08676990121603012","0.45939942285382296","0.9336024121049598","0.9859762214325686","0.966180165361785","0.9704977987401058","0.8540787954730311","0.9890102588761264","0.15901478251561657","0.13316417560261976","0.00851441855499569","0.007767948989827227","0.06486573491040341","0.1392295916214194","0.02188275982452814","9.448664665222168","5.681768894195557","0.4147093892097473","0.15608341991901398","2.692638635635376","8.479202270507812","1.0008255243301392","0.20572862029075625","0.12176302075386047","0.00675174267962575","0.0007630163454450667","0.0631282776594162","0.1852344274520874","0.024020183831453323","0.2658843994140625","0.2658843994140625","0.8261340805337654","0.08804335931320059","3.0196447372436523","0.06733357161283493","0.2023012638092041","0.4790059260374545","0.7820795217661284","0.8707964928312121","0.718674625761971","0.9323819973395918","0.3642632825266066","0.06915613926884327","0.0003572390748571688","0.00021671748155931917","0.007302177441077926","0.1738895380879985","0.0011184213114613464","12.201187133789062","2.456642389297486","0.006735584698617458","0.003953365609049797","0.32505056262016296","6.11496639251709","0.028977561742067337","0.32470056414604187","0.03360162302851677","0.000024348088118131272","0.00000909022674022708","0.005941093433648348","0.10673149675130844","0.00032675242982804775"
"rosy-sweep-8","2024-05-23T22:06:14.000Z","256","2024-05-23T22:10:30.000Z","3ondb2xp","-","2024-05-23T22:10:30.000Z","","7","0.8233327405401368","0.09701781918785664","4.446190357208252","0.1001068353652954","0.16400618370699915","0.9172677632883496","0.9884129336796358","0.9845182027145204","0.9407442209782328","0.7921614470385516","0.9762184323746688","0.26765105794580096","0.16260581964224904","0.01563145577625845","0.0114780879474688","0.05009563160612181","0.15794969077916177","0.013712990617935558","9.777125358581545","6.609303951263428","0.4545550346374512","0.2746593654155731","3.2545180320739746","9.737049102783203","1.0161173343658447","0.230733260512352","0.1510079801082611","0.005666225682944059","0.0023739836178719997","0.07746997475624084","0.21522241830825808","0.018273988738656044","0.27600911259651184","0.27600911259651184","0.7772477760352233","0.1216197839775789","3.630773544311523","0.08706614375114441","0.2509121596813202","0.3271593527648699","0.7470798279474469","0.835004989374265","0.644756246868878","0.8867340152911029","0.4376259785665952","0.09793081389012837","0.0004922191349808435","0.0003309504348546723","0.015024111134881344","0.2983037132426247","0.001630701438987058","13.255118370056152","3.058933734893799","0.009452052414417269","0.006187120918184519","0.4598675072193146","8.590747833251953","0.035105567425489426","0.39176225662231445","0.03904091939330101","0.000039637139707338065","0.000015982173863449134","0.00600003357976675","0.17227834463119507","0.0003258508804719895"
"solar-sweep-7","2024-05-23T22:06:14.000Z","247","2024-05-23T22:10:21.000Z","ox99j66r","-","2024-05-23T22:10:21.000Z","","6","0.8536886468480088","0.05826634308854801","3.8371644020080566","0.08308430016040802","0.34959382716018106","0.8975407299105066","0.9901619331539248","1","0.96339823830633","0.7836705247282966","0.9914552746768224","0.12048966933551487","0.08662765542386178","0.01115530875376118","0.005211000779030515","0.05276846489071546","0.12392611175150306","0.007686190685449054","8.866877555847168","5.3830485343933105","0.2595071792602539","0.0989566519856453","2.2985315322875977","9.147737503051758","0.8054907917976379","0.1992670446634293","0.11446154117584229","0.002521766349673271","0.00031293201027438045","0.05131515488028526","0.19846580922603607","0.015245838090777395","0.26595064997673035","0.26595064997673035","0.8197398893789696","0.11598332152110782","3.4618828296661377","0.08395317196846008","0.24027478694915771","0.3216947478233758","0.8103997065134659","0.8947171096893173","0.7230236205465346","0.988344041080094","0.4399706992106458","0.07237421668241348","0.0011314924026147844","0.0005490095716868958","0.012300157029796827","0.28233545824275996","0.0032222175078369863","13.180886268615724","2.470512628555298","0.022107141092419624","0.010251115076243876","0.4149797558784485","8.063898086547852","0.07054191082715988","0.38790029287338257","0.03356729447841644","0.0001215976953972131","0.000026474546757526696","0.006641054060310125","0.15872137248516083","0.000694125541485846"
"floral-sweep-6","2024-05-23T22:06:10.000Z","268","2024-05-23T22:10:38.000Z","pozpzo6x","-","2024-05-23T22:10:38.000Z","","5","0.8603939132089871","0.06495524489894507","4.071597576141357","0.08858605474233627","0.4294566200384945","0.8834732184765628","0.9993472559839744","1","0.9109100555426196","0.8230339714938442","0.9765362709274136","0.1479893119046115","0.1015611232223424","0.015278284287201174","0.008135910948469176","0.037350583643907094","0.12318234167654032","0.021189158609543863","9.408716201782228","6.136064529418945","0.31188568472862244","0.15721984207630155","2.989781618118286","8.691834449768066","0.8056774735450745","0.20217393338680267","0.13986964523792267","0.002745599951595068","0.0006860496941953897","0.06871382147073746","0.193722665309906","0.0121905617415905","0.26093336939811707","0.26093336939811707","0.8194511366524297","0.0899235749298542","3.0555739402770996","0.06798302382230759","0.20409248769283295","0.44011398048742784","0.7781564360118842","0.8671420961203561","0.7092044906200445","0.9415409533272951","0.3676145534230775","0.07068150299050625","0.0005495121732056909","0.00031084839142931324","0.010871287305644262","0.1777796740146472","0.0016576462104692078","12.267126083374023","2.510500192642212","0.010697021149098871","0.005811316426843405","0.3883834481239319","6.166977405548096","0.039518315345048904","0.32701438665390015","0.03417292237281799","0.00005990076533635147","0.000016878168025868945","0.005830824375152588","0.10834494978189468","0.0004412760026752949"
"revived-sweep-5","2024-05-23T22:06:07.000Z","260","2024-05-23T22:10:27.000Z","5rbzs68i","-","2024-05-23T22:10:27.000Z","","4","0.8269340244353623","0.085903979411057","4.028711795806885","0.09768446534872056","0.18243670812591511","0.9011018467390984","0.9840871542892128","0.9705463535863604","0.9583108760618504","0.80248705117889","0.9895681810662096","0.242252500367363","0.1225530798059016","0.0010170986657061123","0.0036986533020391386","0.06817060670145544","0.12929048604208818","0.03434543099284558","9.744351387023926","5.383518695831299","0.5155976414680481","0.27016299962997437","2.45694351196289","8.598397254943848","1.232009768486023","0.22427861392498016","0.1388453245162964","0.011395059525966644","0.004982511047273874","0.06622214615345001","0.20235416293144223","0.03571349009871483","0.26970645785331726","0.26970645785331726","0.7914597700361649","0.08807667528333867","2.9852802753448486","0.07195232063531876","0.20974735915660855","0.2634303987591835","0.7786515757882062","0.861781475748315","0.6905529024633297","0.9458020374941196","0.41652150324413034","0.039758729284776737","0.00036202949561899066","0.0002378290571276239","0.005055770782141965","0.15361741830005013","0.0009834468195247365","12.921316146850586","1.8800997734069824","0.006921828258782625","0.004422981757670641","0.26413610577583313","5.793981075286865","0.026085413992404934","0.3672599792480469","0.029008470475673676","0.00002791468614304904","0.000011567200090212282","0.005377570632845163","0.10165638476610184","0.0003243412065785378"
"polar-sweep-4","2024-05-23T22:01:02.000Z","306","2024-05-23T22:06:08.000Z","kut6lhtg","-","2024-05-23T22:06:08.000Z","","3","0.8354776129185104","0.0758707308296874","3.4764692783355713","0.08552203327417374","0.17791082290750224","0.8857151829002965","0.9846438312733398","1","0.9298313881659914","0.876408604030342","0.9938334611520996","0.26232507561124396","0.06252304388630599","0.006605611149899861","0.0019628094950931083","0.030827407498608773","0.15176075549811385","0.015090412668546237","8.387401580810547","5.0854878425598145","0.1290646195411682","0.035307496786117554","2.2284693717956543","7.93951940536499","0.5300338864326477","0.2515339255332947","0.11830922216176988","0.0006598809850402176","0.000054252839618129656","0.04833422601222992","0.17295435070991516","0.006808340083807707","0.26260560750961304","0.26260560750961304","0.8190551584772549","0.11413031295684252","3.2667973041534424","0.10255319625139236","0.3176034092903137","0.2423669021554491","0.8389342379131127","0.8907510459458343","0.838223005527223","0.9231109177991642","0.6339431081189223","0.03180552456345963","0.0006999055313347297","0.00023248548769058035","0.010075667078159576","0.11945585010733664","0.002699649810994378","15.887617111206056","1.6687171459197998","0.013350424356758596","0.004154483322054148","0.37216466665267944","4.861555576324463","0.06002162769436836","0.6046353578567505","0.028384346514940265","0.00005261573096504435","0.0000070095056798891164","0.006914024706929922","0.0773240327835083","0.0005549460183829069"
"woven-sweep-3","2024-05-23T22:00:51.000Z","320","2024-05-23T22:06:11.000Z","exev1a5x","-","2024-05-23T22:06:11.000Z","","2","0.859191682670138","0.0489473584583684","3.523301124572754","0.0771031379699707","0.4033098116595959","0.9032591169147852","0.9356804412782348","1","0.9466234920933302","0.854042307203448","0.971426609541572","0.09086083502334132","0.08082564088652647","0.010400593672675209","0.003985558670877181","0.0286205740481064","0.11564624901950551","0.01229205788754668","8.779254913330078","5.222808837890625","0.23731571435928345","0.07397926598787308","2.197686672210694","7.418797016143799","0.7332653403282166","0.19847823679447177","0.1070783957839012","0.002199461916461587","0.0001552905305288732","0.050706978887319565","0.1681654155254364","0.012938193045556544","0.25300273299217224","0.25300273299217224","0.8286524678050345","0.09241303116398712","2.9907546043395996","0.07391386479139328","0.21550500392913816","0.4421166838751393","0.7951814987890338","0.8612867272973047","0.7664702485936279","0.9355121160801356","0.45506461385536745","0.07513109480109673","0.000613378421701836","0.00025596180075394706","0.00824981451463877","0.10568923006706762","0.0018871246872833652","13.286420822143556","2.5439202785491943","0.011881612241268158","0.004668889567255974","0.31360387802124023","4.730620861053467","0.04416609555482864","0.394713431596756","0.03499633073806763","0.00005954284279141575","0.0000091789324869751","0.006847247947007418","0.08028580993413925","0.0004854708386119455"
"helpful-sweep-2","2024-05-23T22:00:39.000Z","327","2024-05-23T22:06:06.000Z","v5lxnq4b","-","2024-05-23T22:06:06.000Z","","1","0.8759178445435131","0.04223397411133862","3.2928307056427","0.07460203021764755","0.6708672365709213","0.8215934393862315","0.9988342055604492","1","0.8555299154042926","0.8052042113213065","0.9793959035613902","0.14775675318723897","0.027174713510216768","0.002840954197556501","0.0012291922963798886","0.023213245109730826","0.0874713623423784","0.0059515981358689695","9.238951683044434","4.379199504852295","0.09113045036792757","0.02258523367345333","1.2349441051483154","7.825063228607178","0.25793954730033875","0.20491807162761688","0.10594752430915833","0.0011087367311120031","0.00004802562034456059","0.028199968859553337","0.17812851071357727","0.003863339545205235","0.2368898093700409","0.2368898093700409","0.8671654287825439","0.08105436766865382","2.7916581630706787","0.06484712660312653","0.19232924282550812","0.6595076795263609","0.8245696168900243","0.8875315747909837","0.7862046579445582","0.912344472325882","0.3803743282457066","0.03802785821372377","0.000934048158247171","0.0003040635287488195","0.00914468592463528","0.13616375728020377","0.0024318323293114463","12.185522079467772","1.7872041463851929","0.018337760120630264","0.005570914130657911","0.3238043189048767","5.168206691741943","0.05295896530151367","0.3292102813720703","0.02981599792838097","0.00010993552132276818","0.000011398448805266526","0.006689497269690037","0.08756954967975616","0.0005232106777839363"
"feasible-sweep-1","2024-05-23T22:00:39.000Z","332","2024-05-23T22:06:11.000Z","yd15eujj","-","2024-05-23T22:06:11.000Z","","0","0.8222674729628034","0.062444785088858853","3.2175486087799072","0.07917620986700058","0.14182842005804708","0.8943891531330966","0.9916935243317636","0.952681563062586","0.938238985322806","0.8536897185410989","0.983350946290226","0.2709581482070775","0.03339566995487238","0.006503232203758942","0.0025650872573465015","0.02261020526116971","0.09012210589119904","0.01095904684658788","8.47742748260498","4.08544921875","0.2098911851644516","0.05433741211891174","1.7619792222976685","7.310544013977051","0.6232128739356995","0.25243812799453735","0.09042581915855408","0.0026840183418244123","0.0002693869173526764","0.040011320263147354","0.15782640874385834","0.010578340850770472","0.25792574882507324","0.25792574882507324","0.8095520660257134","0.11031521004995108","3.2055647373199463","0.0999516099691391","0.29854005575180054","0.1975960752414723","0.8410969140022864","0.8908704765861762","0.819952618019843","0.9173483783302154","0.6149053423776213","0.02626045685247636","0.0008630573782012561","0.00031350727823165807","0.007920618954984457","0.1191739613704951","0.002769526137647506","15.661357879638672","1.569080471992493","0.016861146315932274","0.005748039577156305","0.30754587054252625","4.816220760345459","0.06213494390249252","0.5831831097602844","0.029840966686606407","0.00009173744911095127","0.00001162495118478546","0.006949496455490589","0.07883498072624207","0.0007494380697607994"
