"Name","Created","Runtime","End Time","ID","Notes","Updated","Tags","n_split","test/AUC","test/ECE","test/KL","test/brierScore","test_metric/AUC 1","test_metric/AUC 10","test_metric/AUC 100","test_metric/AUC 150","test_metric/AUC 20","test_metric/AUC 5","test_metric/AUC 50","test_metric/ECE 1","test_metric/ECE 10","test_metric/ECE 100","test_metric/ECE 150","test_metric/ECE 20","test_metric/ECE 5","test_metric/ECE 50","test_metric/KL 1","test_metric/KL 10","test_metric/KL 100","test_metric/KL 150","test_metric/KL 20","test_metric/KL 5","test_metric/KL 50","test_metric/brierScore 1","test_metric/brierScore 10","test_metric/brierScore 100","test_metric/brierScore 150","test_metric/brierScore 20","test_metric/brierScore 5","test_metric/brierScore 50","train/BCE","train/loss","val/AUC","val/ECE","val/KL","val/brierScore","val/loss","val_metric/AUC 1","val_metric/AUC 10","val_metric/AUC 20","val_metric/AUC 5","val_metric/AUC 50","val_metric/ECE 1","val_metric/ECE 10","val_metric/ECE 100","val_metric/ECE 150","val_metric/ECE 20","val_metric/ECE 5","val_metric/ECE 50","val_metric/KL 1","val_metric/KL 10","val_metric/KL 100","val_metric/KL 150","val_metric/KL 20","val_metric/KL 5","val_metric/KL 50","val_metric/brierScore 1","val_metric/brierScore 10","val_metric/brierScore 100","val_metric/brierScore 150","val_metric/brierScore 20","val_metric/brierScore 5","val_metric/brierScore 50"
"graceful-sweep-9","2024-05-23T17:45:25.000Z","1313","2024-05-23T18:07:18.000Z","orfunfqm","-","2024-05-23T18:07:18.000Z","","8","0.9585186195430224","0.022667759530765132","2.322470426559448","0.05280174687504768","0.9194279237920274","0.9394594068464848","0.9930197626348318","0.982607947636159","0.9697760350890298","0.9151731443569844","0.9901661164456405","0.06585167053805745","0.02401607173025432","0.0003052901228601167","0.0022890308495453664","0.01943509228165283","0.04457802744691959","0.0021991337460662555","4.8991923332214355","3.604314804077149","0.2299051284790039","0.04923345893621445","1.850975751876831","5.0977606773376465","0.525908350944519","0.10482268780469894","0.08384376764297485","0.0049582612700760365","0.00029144505970180035","0.04473252967000008","0.11984521150588988","0.0111183263361454","0.18685941398143768","0.18685941398143768","0.9106411758941064","0.03950572626248411","1.7740617990493774","0.03811060264706611","0.12636452913284302","0.865796606946473","0.8777882813459558","0.9000003997899106","0.8793083788873527","0.8515945642890548","0.2131472534111007","0.010360007336910436","0.000003970216271428238","0.00001529196702829527","0.0012269032619088114","0.05160179289463026","0.00018486474953882987","7.665085315704346","1.275179743766785","0.00005815003896714188","0.00022050600091461092","0.20191439986228943","3.268775701522827","0.007197941187769175","0.16928113996982574","0.027838261798024178","2.1870686595093506e-8","7.808080937365959e-8","0.00506161293014884","0.06433463841676712","0.0002584259200375527"
"effortless-sweep-8","2024-05-23T17:44:53.000Z","1345","2024-05-23T18:07:18.000Z","ky2wa10h","-","2024-05-23T18:07:18.000Z","","7","0.9546543821697322","0.030826687410372512","2.358917713165283","0.057831160724163055","0.922930194402102","0.9283920164706794","0.9922346867739752","0.983529106045554","0.9446558106096632","0.927325212361447","0.983513648524705","0.0659785899881981","0.046148210632711725","0.0014551896930203934","0.0005990968829596682","0.028067942708209736","0.07202845969617097","0.0015093222713370123","4.483266830444336","4.0753045082092285","0.1501224935054779","0.05099733546376228","2.432383298873902","4.775646686553955","0.5447027087211609","0.10751831531524658","0.10061149299144743","0.0038813119754195218","0.0013469659024849534","0.0629136711359024","0.11607490479946136","0.012471488676965237","0.16605952382087708","0.16605952382087708","0.8958447880388891","0.04790491736507591","1.8480865955352783","0.04194213822484016","0.1357707977294922","0.8610844890969998","0.8622231490326162","0.8812548412279302","0.8706691850392942","0.795681851875384","0.2410674571372627","0.02053916377113805","0.000011914855868236506","0.000018477803339243834","0.0034834427425443856","0.0700325672115645","0.00018139803381425195","7.841562747955322","1.3976478576660156","0.0001813270791899413","0.0002766959078144282","0.23112402856349945","3.4600627422332764","0.005749692674726248","0.18990397453308103","0.029618175700306892","6.440116351313918e-8","7.687830816394127e-8","0.005028497893363237","0.06891583651304245","0.00012831810454372317"
"solar-sweep-7","2024-05-23T17:44:22.000Z","1357","2024-05-23T18:06:59.000Z","wixs8ppv","-","2024-05-23T18:06:59.000Z","","6","0.9395432968961472","0.031773096595933345","2.5907187461853027","0.06258457899093628","0.8526165616255167","0.907556299974602","0.9905817744355628","1","0.9672056449036202","0.8682512763489296","0.9905915209847986","0.08456512799020655","0.030172387383509355","0.0008377020340607473","0.00083900314578375","0.024502823594666677","0.0688584699612006","0.012636162062105704","6.0195441246032715","3.896115779876709","0.05945764482021332","0.014693268574774264","1.567065715789795","6.05431604385376","0.523835301399231","0.145059734582901","0.09239538758993147","0.001089508761651814","0.00001606675868970342","0.03561070188879967","0.15011362731456757","0.01380698848515749","0.16860336065292358","0.16860336065292358","0.9184521695739212","0.04105227772437984","1.7555238008499146","0.03943439945578575","0.12934225797653198","0.8609368502663113","0.8607649630612048","0.8930276198558735","0.8695649292669573","0.9448708245671013","0.21328331320068575","0.013712508995726517","0.000007001153835481064","0.000006520892103306947","0.001325855851456221","0.05893673080440944","0.00009401317244213464","7.405455112457275","1.3360638618469238","0.0001093561586458236","0.000103274556749966","0.20219546556472776","3.338724374771118","0.006014410872012377","0.17419154942035675","0.02878686785697937","5.782091960782054e-8","4.3248192582723284e-8","0.004706508945673704","0.06816428154706955","0.000191503218957223"
"floral-sweep-6","2024-05-23T17:44:09.000Z","1379","2024-05-23T18:07:08.000Z","u31ksj8n","-","2024-05-23T18:07:08.000Z","","5","0.939633540793698","0.048980385700806775","2.710015296936035","0.06752372533082962","0.901796046372115","0.8942817210212132","0.9967793456947234","1","0.9171793547818928","0.8845441915398536","0.9828541261460868","0.14324745155632257","0.07212008780011162","0.002631215405540537","0.00037928989580101257","0.030862758402068615","0.08846904135935062","0.005152855486452579","6.007092475891113","4.535834312438965","0.05602242797613144","0.0062379371374845505","2.1149542331695557","5.7826666831970215","0.4673007428646088","0.13282932341098783","0.1231616586446762","0.0003240297082811594","0.000008148134838847909","0.05854982137680054","0.1487489640712738","0.009044082835316658","0.1812274307012558","0.1812274307012558","0.9135293303479496","0.04109466500830232","1.7869040966033936","0.038816116750240326","0.12820807099342346","0.8525501504472554","0.8787908659688617","0.9049920381151082","0.8729216240052867","0.8854506338991343","0.20758597859415068","0.01341629632988556","0.000006644247536010404","0.000016019053616116033","0.001917507131243848","0.06454886679211122","0.00017134290957287194","7.553793907165527","1.3275936841964722","0.00010930187272606418","0.00025834314874373376","0.20804178714752197","3.411025047302246","0.007504156790673733","0.17218929529190063","0.028103027492761612","1.0999786326237881e-7","2.3572863483423137e-7","0.0050013503059744835","0.06616263836622238","0.00025613815523684025"
"volcanic-sweep-5","2024-05-23T17:30:09.000Z","1564","2024-05-23T17:56:13.000Z","wfkbg4sw","-","2024-05-23T17:56:13.000Z","","4","0.8243290387574282","0.011234967902694643","2.401851177215576","0.05757021903991699","0.8870431285012897","0.9226932829063724","0.9825968668576548","0.119715885586162","0.9656021533369163","0.8993449472410019","0.9933070068726004","0.010083528497089428","0.013099307579347842","0.009725125867868134","0.005101290933410584","0.005522540413867388","0.018501334546485775","0.016611647480793374","5.149727821350098","3.633956909179687","0.38869839906692505","0.12385796755552292","1.5878156423568726","5.175278663635254","0.7536228895187378","0.12292813509702682","0.08539639413356781","0.012611080892384052","0.005231786519289017","0.036633409559726715","0.12193197757005692","0.018258696421980854","0.17876197397708893","0.17876197397708893","0.9131886734698114","0.059373150315888856","1.9827914237976072","0.04509936273097992","0.14439325034618378","0.8768919870427863","0.8826145279135962","0.8827880113689746","0.8848198996536828","0.8652062883096397","0.28191812643899566","0.03066646619948012","0.000011185642895208095","0.00005370862582315461","0.0038313484428593335","0.09897852164997512","0.00015269521119346858","8.228233337402344","1.5392248630523682","0.0001681514404481277","0.0007813623524270952","0.2538224160671234","3.848172903060913","0.009137007407844068","0.20693901181221008","0.029231753200292587","9.756169561114802e-8","3.095162242061633e-7","0.004767254926264286","0.07450656592845917","0.00025053726858459413"
"misunderstood-sweep-2","2024-05-23T17:25:11.000Z","1149","2024-05-23T17:44:20.000Z","c9b4dijw","-","2024-05-23T17:44:20.000Z","","1","0.9173132089702084","0.03565406015606394","2.4305169582366943","0.061585403978824615","0.8846194623271437","0.8329665290004804","0.9991543533526872","1","0.8641842925808946","0.8578873619092933","0.98238046362096","0.08969110879981365","0.04946742763675774","0.0008751542781149785","0.00011014307011143088","0.015973479865056116","0.09172023946344264","0.0017408679791510152","6.104991436004639","3.751671075820923","0.027642402797937393","0.0018226171378046272","0.9783545732498168","6.047988414764404","0.1011464223265648","0.13666042685508728","0.10672373324632645","0.00100183067843318","0.000001572159817442298","0.02534862421452999","0.15867741405963898","0.002684195525944233","0.18465298414230347","0.18465298414230347","0.9086891763890844","0.05083580717593136","1.9023512601852417","0.04198188707232475","0.13689059019088745","0.86918319303776","0.8729317831340664","0.9039912874040756","0.8764528336048668","0.8382651375428214","0.2552894118992903","0.01960940000182591","0.000004589770994100327","0.000009444383020096566","0.002095686525925929","0.07870871274163622","0.0001334049088269398","8.08455753326416","1.396222710609436","0.00007088711572578177","0.00014702227781526744","0.2273285686969757","3.6018097400665283","0.006322040688246489","0.19114643335342407","0.028719255700707436","3.5957551602905375e-8","7.277900238022994e-8","0.005108983255922794","0.06869057565927505","0.00020787189714610577"
"decent-sweep-1","2024-05-23T17:25:11.000Z","1179","2024-05-23T17:44:50.000Z","crfv39we","-","2024-05-23T17:44:50.000Z","","0","0.93502841890118","0.0238940171876346","2.3695497512817383","0.05839902907609939","0.8890739058250893","0.8966884516150113","0.9960405347411274","0.9738021815101132","0.9399038441203482","0.8691439961017257","0.9805460183948452","0.07347003203825189","0.020371245484998583","0.0012976083289726922","0.00018740207890225672","0.009295434847014976","0.06066391304448861","0.0019724844908132074","5.833796977996826","3.4444401264190674","0.07067487388849258","0.009685185737907888","1.424735188484192","5.4587788581848145","0.3447359502315521","0.13122937083244324","0.08690290153026581","0.0021705026738345623","0.00017128758190665394","0.036503780633211136","0.1436043530702591","0.008210976608097553","0.16958625614643097","0.16958625614643097","0.8965614735629531","0.04255447415270645","1.7702142000198364","0.04006203263998032","0.13096876442432404","0.8599767458942448","0.8674518047731681","0.8991467602568376","0.8684969286135578","0.7808580754028634","0.2210499594905157","0.014312108681748151","0.00000608807929645655","0.000005364667914334888","0.0009375125137909378","0.061346591164141914","0.00022369447153764032","7.520446300506592","1.3149405717849731","0.00008996141696115956","0.00007545091648353264","0.20525485277175903","3.3431129455566406","0.007578771561384201","0.1791316419839859","0.02803788520395756","3.376558055379064e-8","1.6365651944738602e-8","0.005133415572345257","0.06787247955799103","0.0002587407361716032"
"radiant-sweep-3","2024-05-23T17:25:11.000Z","1211","2024-05-23T17:45:22.000Z","t4eqiat7","-","2024-05-23T17:45:22.000Z","","2","0.9377195100919288","0.021414909940269","2.3331172466278076","0.05873832851648331","0.8779721666548601","0.9081767058377248","0.9648527805888776","1","0.9520616681993832","0.8819349068004578","0.979038342562198","0.052149589372604846","0.03430577623244748","0.00022699027987550273","0.00026467472886297427","0.014246747358154037","0.04377627285953986","0.004934318750398332","5.38210391998291","3.5454304218292236","0.04110640287399292","0.004373711068183184","1.733136534690857","5.218777179718018","0.4068906009197235","0.12860052287578583","0.09354538470506668","0.0010764702456071973","0.0000025097792786255013","0.04488561302423477","0.13190805912017822","0.01114971935749054","0.1657993048429489","0.1657993048429489","0.91638403086377","0.06342717235104654","2.06660795211792","0.04760950431227684","0.15147119760513306","0.8779433621967287","0.8760261763763384","0.8960882657131269","0.88015663130957","0.8844737804506249","0.3059220164403075","0.03010053745058485","0.000008986548570710626","0.000012706983114334358","0.0036450141816948617","0.10414691137550014","0.00015403347755337297","8.621541976928711","1.586884617805481","0.00014076405204832554","0.0001998466905206442","0.26860249042510986","3.980642318725586","0.00824274867773056","0.21849310398101807","0.03080590069293976","1.071989146339547e-7","1.375752987087253e-7","0.00551279541105032","0.07819558680057526","0.00025890013785101473"
"efficient-sweep-4","2024-05-23T17:25:11.000Z","1136","2024-05-23T17:44:07.000Z","xnd546m3","-","2024-05-23T17:44:07.000Z","","3","0.9390596924884472","0.011990472339363772","2.4705514907836914","0.0582808293402195","0.8775500787796342","0.8915946897637528","0.992072029991118","1","0.9326610969510982","0.8865094637588437","0.9930304881746852","0.02354758428915749","0.022513482839975573","0.0006272059673020229","0.0005940397832360732","0.008612111912957195","0.02735963801077922","0.00067924357213882","5.243431568145752","4.283092021942139","0.01232087705284357","0.009750167839229109","1.64138662815094","5.879208087921143","0.22466962039470673","0.12405506521463394","0.10383595526218414","0.00004509423888521269","0.000005667883669957519","0.0393524132668972","0.1361250281333923","0.00454653101041913","0.16849389672279358","0.16849389672279358","0.9216089801786802","0.05356047807212509","1.926869750022888","0.0421016626060009","0.13764503598213196","0.8691151939055705","0.8878889588967974","0.9143111693547664","0.8895821503460947","0.8903653887475317","0.2617438482592939","0.02535671856098881","0.000005822364219117849","0.00003413715144450382","0.0025338195936384683","0.08509158648308641","0.00015741409220431418","8.131199836730957","1.4634130001068115","0.00009217859042109922","0.0005211629904806614","0.2467174381017685","3.6383018493652344","0.007841717451810837","0.1926647871732712","0.02850325033068657","6.703761812332233e-8","3.332345670514769e-7","0.005482736509293318","0.06780505925416946","0.0002553954254835844"
