"Name","Agent","Created","Runtime","End Time","ID","Notes","State","Updated","Tags","n_split","Brier score 1 mm","Brier score 10 mm","Brier score 100 mm","Brier score 150 mm","Brier score 20 mm","Brier score 5 mm","Brier score 50 mm","ECE 1 mm","ECE 10 mm","ECE 100 mm","ECE 150 mm","ECE 20 mm","ECE 5 mm","ECE 50 mm","KL 1 mm","KL 10 mm","KL 100 mm","KL 150 mm","KL 20 mm","KL 5 mm","KL 50 mm","epoch","rmse NWP 0","rmse NWP 1","rmse NWP 2","rmse NWP 3","test rmse","test_csi_1.0","test_csi_10.0","test_csi_100.0","test_csi_150.0","test_csi_20.0","test_csi_5.0","test_csi_50.0","test_ets_1.0","test_ets_10.0","test_ets_100.0","test_ets_150.0","test_ets_20.0","test_ets_5.0","test_ets_50.0","test_freqbias_1.0","test_freqbias_10.0","test_freqbias_100.0","test_freqbias_150.0","test_freqbias_20.0","test_freqbias_5.0","test_freqbias_50.0","train_L1loss","trainer/global_step","val_loss","val_rmse","val_csi_1.0","val_csi_10.0","val_csi_100.0","val_csi_150.0","val_csi_20.0","val_csi_5.0","val_csi_50.0","val_ets_1.0","val_ets_10.0","val_ets_100.0","val_ets_150.0","val_ets_20.0","val_ets_5.0","val_ets_50.0","val_freqbias_1.0","val_freqbias_10.0","val_freqbias_100.0","val_freqbias_150.0","val_freqbias_20.0","val_freqbias_5.0","val_freqbias_50.0"
"glamorous-sweep-9","","2024-04-30T13:28:14.000Z","1585","2024-04-30T13:54:39.000Z","u8r45nla","-","finished","2024-04-30T13:54:39.000Z","","8","0.3122042715549469","0.3437955677509308","0.014475258067250252","0.0028382784221321344","0.19588732719421387","0.42831629514694214","0.0644771084189415","0.136546103508126","0.06781239768024518","0.01535166106812648","0.014308685592984382","0.017746359372382274","0.10415398567351004","0.015904682884924966","3.3766350746154785","3.6104886531829834","0.3985307812690735","0.2745950520038605","2.141549587249756","4.3687591552734375","0.6896783709526062","150","16.008535385131836","14.476096153259276","15.8704833984375","15.198742866516112","5.776976108551025","0.8334100246429443","0.586467981338501","0.40626177191734314","0.010489510372281076","0.5707215666770935","0.6654542684555054","0.6879412531852722","0.4407919645309448","0.4703736901283264","0.4029507637023926","0.010331759229302406","0.5225293636322021","0.4672717750072479","0.6776111721992493","1.0866684913635254","0.9664211869239808","1.0630879402160645","21.230770111083984","0.8246946334838867","0.95194411277771","0.9776111245155334","0.0021661759819835424","1500","0.000015882429579505697","1.9277489185333252","0.4759735465049744","0.14468494057655334","NaN","NaN","0.04989459365606308","0.27507367730140686","0","0.316427618265152","0.13554126024246216","NaN","NaN","0.049297306686639786","0.24270881712436676","0","1.5728764533996582","0.3960988223552704","NaN","NaN","0.11826347559690475","0.6018325090408325","0"
"dashing-sweep-8","","2024-04-30T13:27:44.000Z","1535","2024-04-30T13:53:19.000Z","6qgqec5y","-","finished","2024-04-30T13:53:19.000Z","","7","0.35211992263793945","0.3538999557495117","0.007123238407075405","0.0019604223780333996","0.1889132559299469","0.43804872035980225","0.0380476787686348","0.14063429061902202","0.06863510809908","0.011038771600811228","0.009327190701876768","0.039385382974009855","0.08727719469225066","0.01392323514482144","3.3542330265045166","3.4622411727905273","0.3271377980709076","0.21709944307804108","2.3579845428466797","3.874796152114868","0.716864287853241","150","16.06424903869629","16.03567886352539","18.10331153869629","18.036352157592773","6.739964485168457","0.8201308250427246","0.6102373600006104","0.23102529346942904","0","0.4737084805965424","0.7012158036231995","0.4544477164745331","0.4692370593547821","0.4975207448005676","0.22924582660198212","-0.0003293897316325456","0.42461949586868286","0.514587938785553","0.4453094005584717","1.0369807481765747","0.7662723064422607","0.6597845554351807","0.31192660331726074","0.6311960220336914","0.8403258323669434","0.8052034974098206","0.0019633607007563114","1500","0.000015571255062241107","1.90877103805542","0.4665631055831909","0.17277982831001282","NaN","NaN","0.05168849229812622","0.29224860668182373","0","0.31786617636680603","0.16060537099838257","NaN","NaN","0.05038036406040192","0.2553212344646454","0","1.346462607383728","0.617093563079834","NaN","NaN","0.3936073184013366","0.7482286095619202","0"
"swift-sweep-7","","2024-04-30T13:26:51.000Z","1469","2024-04-30T13:51:20.000Z","985zk1ns","-","finished","2024-04-30T13:51:20.000Z","","6","0.31170564889907837","0.28651103377342224","0.0017806041287258267","0.00020027173741254956","0.15197952091693878","0.4070073068141937","0.03620404377579689","0.18027648278220404","0.05942500423317561","0.010991011346185632","0.009174997182488796","0.02302565505647424","0.1241059329075395","0.01305059581908257","4.505671501159668","3.206700563430786","0.235685333609581","0.16054823994636536","1.4209893941879272","5.127416133880615","0.6213743090629578","150","11.42243480682373","11.90283203125","12.525248527526855","12.216140747070312","4.207152366638184","0.7759316563606262","0.539538562297821","0","NaN","0.6060550808906555","0.5734724402427673","0.49000880122184753","0.3044304847717285","0.4584014415740967","-0.00005250441608950496","NaN","0.5756381154060364","0.388779878616333","0.48224300146102905","1.0819028615951538","0.6339626312255859","0.04868913814425469","NaN","0.6653649210929871","0.7581740617752075","0.6000315546989441","0.0017463333206251264","1500","0.000016526626495760866","1.966455578804016","0.4059149920940399","0.18166056275367737","NaN","NaN","0.07175572216510773","0.3005252480506897","0","0.21943582594394684","0.1698044240474701","NaN","NaN","0.07110035419464111","0.26004156470298767","-0.000015558209270238876","1.961716890335083","0.58255934715271","NaN","NaN","0.1451876014471054","0.8906805515289307","0.08888889104127884"
"grateful-sweep-6","","2024-04-30T13:01:31.000Z","1569","2024-04-30T13:27:40.000Z","042p4l6r","-","finished","2024-04-30T13:27:40.000Z","","5","0.31157323718070984","0.32974791526794434","0.0005129296914674342","0.00016326498007401824","0.149823859333992","0.4253397583961487","0.017856309190392494","0.1418382100598307","0.0829008770223481","0.010910086310243356","0.008949229124523159","0.01968346474822458","0.1142504216966392","0.012891935596344469","3.3736610412597656","4.078774452209473","0.19853919744491577","0.15573279559612274","2.2205042839050293","4.682891368865967","0.5635048747062683","150","12.01211166381836","11.01576328277588","13.70302963256836","13.243005752563477","4.365927696228027","0.8277126550674438","0.5224844217300415","0","NaN","0.4404665231704712","0.6342337131500244","0.3201548159122467","0.42756062746047974","0.4056952893733978","0","NaN","0.4029565453529358","0.43206146359443665","0.31597456336021423","0.9976661801338196","0.7935829758644104","0","NaN","0.5793054103851318","0.9096254706382751","0.5498214960098267","0.001644863747060299","1500","0.00001876416354207322","2.0953502655029297","0.40566015243530273","0.13878291845321655","NaN","NaN","0.04797297716140747","0.28605374693870544","0","0.21756409108638763","0.1265389770269394","NaN","NaN","0.046939074993133545","0.2378416210412979","0","2.026914119720459","0.5751256346702576","NaN","NaN","0.2437850683927536","1.261527419090271","0"
"solar-sweep-5","","2024-04-30T13:01:14.000Z","1614","2024-04-30T13:28:08.000Z","et3asgnn","-","finished","2024-04-30T13:28:08.000Z","","4","0.3268648684024811","0.3505236506462097","0.0200628824532032","0.005940099712461233","0.21829518675804135","0.4280003011226654","0.0904555767774582","0.22502434229930388","0.0709941999590682","0.009055073762475597","0.008217379391680771","0.03234284881937619","0.13342826584745243","0.01357551068223859","4.447201728820801","3.475212335586548","0.5052772760391235","0.3072328269481659","1.7261823415756226","4.775845527648926","0.9134134650230408","150","16.241981506347656","15.490533828735352","19.094953536987305","19.47456741333008","7.652936935424805","0.7723448276519775","0.60548996925354","0.45193836092948914","0.004048583097755909","0.7018789052963257","0.6326104402542114","0.6385234594345093","0.33094409108161926","0.4970856010913849","0.4477289915084839","0.0040274919010698795","0.6606923937797546","0.4254855811595917","0.6218470931053162","1.125056505203247","0.958033561706543","0.5320818424224854","0.004048583097755909","1.0422134399414062","1.0267680883407593","0.8247511386871338","0.0014115696540102365","1500","0.000019757228074013256","2.1500821113586426","0.4124198853969574","0.18951179087162015","NaN","NaN","0.08024691045284271","0.2610211968421936","0","0.2317597270011902","0.17758163809776306","NaN","NaN","0.079213447868824","0.2138877511024475","0","1.9345495700836184","0.6267058849334717","NaN","NaN","0.2391817569732666","1.1737771034240725","0"
"ancient-sweep-4","","2024-04-30T13:00:03.000Z","1601","2024-04-30T13:26:44.000Z","rxckc8nx","-","finished","2024-04-30T13:26:44.000Z","","3","0.321647584438324","0.2793452739715576","0.0002947661268990487","0.00015026293112896383","0.11742673814296722","0.407668799161911","0.01097595039755106","0.1893163928536807","0.07614747432231449","0.010311951702289074","0.008632006754341486","0.01763933935357486","0.11354474777108887","0.013939405743988297","4.285025596618652","3.9769155979156494","0.18329200148582456","0.14971905946731567","1.7462693452835083","5.096847057342529","0.43284136056900024","150","10.999316215515137","11.690237998962402","14.05598258972168","13.277770042419434","3.8794105052948","0.7826167345046997","0.443803608417511","0","NaN","0.4555049538612366","0.5876606106758118","0.4381098747253418","0.33550071716308594","0.3506796956062317","0","NaN","0.4246017038822174","0.39076486229896545","0.43590614199638367","1.1364333629608154","0.7193620204925537","0","NaN","0.8271329402923584","0.9042641520500184","0.5512465238571167","0.002030819421634078","1500","0.000017624292013351806","2.030709743499756","0.37316644191741943","0.208242729306221","NaN","NaN","0.08286119252443314","0.32601380348205566","0","0.1669774204492569","0.19653642177581787","NaN","NaN","0.08215447515249252","0.280846506357193","0","2.4136624336242676","0.585397481918335","NaN","NaN","0.1436050832271576","1.140651822090149","0"
"laced-sweep-3","","2024-04-30T12:34:55.000Z","1594","2024-04-30T13:01:29.000Z","4peuvvuu","-","finished","2024-04-30T13:01:29.000Z","","2","0.3131672739982605","0.31961092352867126","0.0017946300795301795","0.0002058641839539632","0.16665570437908173","0.4167006313800812","0.024815626442432404","0.16102276732474424","0.06724637900529487","0.011298384140469814","0.00936843641388706","0.02313057001041108","0.1250898546871281","0.01564347270295012","4.112669467926025","3.1904993057250977","0.24149233102798465","0.16410070657730105","1.9772263765335083","4.783718109130859","0.6645110845565796","150","11.87348461151123","11.976981163024902","14.39201831817627","12.639456748962402","4.803068161010742","0.7957465052604675","0.5764858722686768","0.09890110045671464","NaN","0.5133976340293884","0.5854324698448181","0.33596524596214294","0.3455430567264557","0.48463189601898193","0.09877142310142516","NaN","0.47024935483932495","0.41144850850105286","0.32967811822891235","1.0909563302993774","0.7961708307266235","0.1320754736661911","NaN","0.9884212017059326","0.7830047011375427","0.7506466507911682","0.0015617723111063242","1500","0.00001641964445298072","1.9600805044174192","0.408720999956131","0.2109762132167816","NaN","NaN","0.007917174138128757","0.3158494830131531","0","0.2255783975124359","0.19655945897102356","NaN","NaN","0.006732418667525053","0.2725764214992523","0","2.1171693801879883","0.8018315434455872","NaN","NaN","0.27405697107315063","0.9999063014984132","0"
"vital-sweep-2","","2024-04-30T12:34:45.000Z","1516","2024-04-30T13:00:01.000Z","k2n73vjx","-","finished","2024-04-30T13:00:01.000Z","","1","0.3319954574108124","0.21001143753528595","0.001497229910455644","0.0001527079293737188","0.0568932443857193","0.3673464357852936","0.008279850706458092","0.14706871532506166","0.08454806191845374","0.008418243077432459","0.008141846607256191","0.02542974719927001","0.14098392192993814","0.011873596839346854","4.625988960266113","3.66523814201355","0.17899221181869507","0.14084236323833466","1.1989535093307495","5.46746826171875","0.28197064995765686","150","10.429991722106934","10.847860336303713","11.758893966674805","10.266422271728516","3.600360870361328","0.7618265151977539","0.3253847658634186","0.025641025975346565","NaN","0.3393281400203705","0.4622958302497864","0.6272866129875183","0.35071298480033875","0.2578170597553253","0.025596294552087784","NaN","0.3242482542991638","0.31021714210510254","0.6259205937385559","1.0790727138519287","0.6925774812698364","0.04089219495654106","NaN","0.8919113278388977","0.6831682324409485","0.8421052694320679","0.0016496048774570229","1500","0.00001832711677707266","2.0708045959472656","0.4075479209423065","0.1979362964630127","NaN","NaN","0.07750865072011948","0.3030611276626587","0","0.2131410539150238","0.18447059392929077","NaN","NaN","0.07644462585449219","0.2572901248931885","0","2.1089906692504883","0.7271668910980225","NaN","NaN","0.25564515590667725","1.1256698369979858","0"
"happy-sweep-1","","2024-04-30T12:34:24.000Z","1608","2024-04-30T13:01:12.000Z","keg0zutx","-","finished","2024-04-30T13:01:12.000Z","","0","0.3395111858844757","0.25644946098327637","0.003594248555600643","0.00042862180271185935","0.11546754091978072","0.39200127124786377","0.025117304176092148","0.15552213041507046","0.06622188658760172","0.010135869569993893","0.009060044772021256","0.02012956126006854","0.13395980738877286","0.012295818090990856","4.092719078063965","3.2889811992645264","0.23450830578804016","0.16464580595493317","1.5473037958145142","5.137302398681641","0.508811891078949","150","11.806106567382812","11.330859184265137","13.921453475952148","13.31178379058838","4.383039474487305","0.7843033075332642","0.47252365946769714","0.33236151933670044","0","0.47554850578308105","0.5333689451217651","0.46863704919815063","0.405002623796463","0.3933241665363312","0.3315514028072357","0","0.4469740986824035","0.36279958486557007","0.46291157603263855","1.037140727043152","0.7865269780158997","0.6063268780708313","0","0.7986144423484802","0.81996750831604","0.840884804725647","0.001606989768333733","1500","0.00001777331817720551","2.0392773151397705","0.4298631548881531","0.1763106733560562","NaN","NaN","0.12771084904670715","0.27938392758369446","0","0.2725393772125244","0.16485178470611572","NaN","NaN","0.12619322538375854","0.24003130197525024","0","1.49241304397583","0.5369783043861389","NaN","NaN","0.358490526676178","0.833507776260376","0"
