"Name","Created","Runtime","End Time","ID","Notes","Updated","Tags","n_split","Brier score 1 mm","Brier score 10 mm","Brier score 100 mm","Brier score 150 mm","Brier score 20 mm","Brier score 5 mm","Brier score 50 mm","ECE 1 mm","ECE 10 mm","ECE 100 mm","ECE 150 mm","ECE 20 mm","ECE 5 mm","ECE 50 mm","KL 1 mm","KL 10 mm","KL 100 mm","KL 150 mm","KL 20 mm","KL 5 mm","KL 50 mm","rmse NWP 0","rmse NWP 1","rmse NWP 2","rmse NWP 3","train_loss","val_loss"
"glad-sweep-9","2024-05-08T10:25:55.000Z","1022","2024-05-08T10:42:57.000Z","zzjqp2th","-","2024-05-08T10:42:57.000Z","","8","0.25869306921958923","0.3027277886867523","0.012798978015780447","0.0007891657296568155","0.17929910123348236","0.3700714111328125","0.06037990376353264","0.028371685796533524","0.04624994846666231","0.0016451623185525348","0.002630810492582631","0.04070680491734326","0.041475705490421566","0.006668562796107444","4.651460647583008","3.758711338043213","0.2147662341594696","0.05989634245634079","2.0284054279327393","5.185136318206787","0.4031877815723419","16.008535385131836","14.476096153259276","15.8704833984375","15.198742866516112","0.23163937032222748","0.45270901918411255"
"soft-sweep-8","2024-05-08T10:25:24.000Z","1088","2024-05-08T10:43:32.000Z","a6hrqruk","-","2024-05-08T10:43:32.000Z","","7","0.2947189509868622","0.33794859051704407","0.005580820143222809","0.0013883092906326056","0.18708436191082","0.39648857712745667","0.03736535459756851","0.014692209889695208","0.04655612759223248","0.002180335506138173","0.001153092521233019","0.033455822803308596","0.060157868337322194","0.001004909681946039","4.348196029663086","3.737342596054077","0.10813754051923752","0.034768447279930115","2.201115131378174","4.5176801681518555","0.4313179552555084","16.06424903869629","16.03567886352539","18.10331153869629","18.036352157592773","0.21659904718399048","0.44990259408950806"
"stilted-sweep-7","2024-05-08T10:25:07.000Z","1073","2024-05-08T10:43:00.000Z","w3od9z6h","-","2024-05-08T10:43:00.000Z","","6","0.2511741816997528","0.2707635462284088","0.0012587934033945205","0.000005119686647958588","0.14773516356945038","0.35325655341148376","0.03502220660448074","0.03347016660446894","0.04258676020335983","0.00005857954683271753","0.0002643279112599798","0.024885740925266516","0.0358619662143976","0.010405463439786568","5.402058124542236","3.6567108631134033","0.044057298451662064","0.004607807844877243","1.4403588771820068","5.925511837005615","0.4365997314453125","11.42243480682373","11.90283203125","12.525248527526855","12.216140747070312","0.20775741338729856","0.4548712372779846"
"dry-sweep-6","2024-05-08T10:07:46.000Z","1083","2024-05-08T10:25:49.000Z","41irvx1w","-","2024-05-08T10:25:49.000Z","","5","0.245866060256958","0.3180982768535614","0.0003933624248020351","0.000007668111720704474","0.1670992225408554","0.3766331672668457","0.02416377142071724","0.025231331429207096","0.04071110287702513","0.0012260428452699193","0.0002639491031736689","0.04462961263482605","0.07302008354402331","0.0093238193541304","4.217728614807129","4.721588611602783","0.031043920665979385","0.0045743947848677635","2.318463087081909","5.56072473526001","0.4110892117023468","12.01211166381836","11.01576328277588","13.70302963256836","13.243005752563477","0.1910375952720642","0.4650716483592987"
"splendid-sweep-5","2024-05-08T10:06:57.000Z","1083","2024-05-08T10:25:00.000Z","v986ni05","-","2024-05-08T10:25:00.000Z","","4","0.27214863896369934","0.30004003643989563","0.017406053841114044","0.005230613984167576","0.18391217291355133","0.3625502586364746","0.07605667412281036","0.019926077334054475","0.05477639759911653","0.00989391597487831","0.004976036047577322","0.03786610802247069","0.04102554471178121","0.03218041598604673","5.254087448120117","3.492309331893921","0.2589397430419922","0.12118305265903472","1.6069307327270508","5.194886684417725","0.8170973658561707","16.241981506347656","15.490533828735352","19.094953536987305","19.47456741333008","0.23642727732658383","0.44745880365371704"
"rare-sweep-4","2024-05-08T10:06:53.000Z","1106","2024-05-08T10:25:19.000Z","at9nq0ow","-","2024-05-08T10:25:19.000Z","","3","0.26134219765663147","0.2702949643135071","0.00008565804455429316","0.000001859666895143164","0.11635403335094452","0.34996870160102844","0.01133675966411829","0.0756966980810272","0.024755599187716103","0.0007646612674787407","0.00018417593536817375","0.02055737083587728","0.03802915863684368","0.0026421522806607646","5.220748424530029","4.375848770141602","0.01540633663535118","0.003045690478757024","1.7652008533477783","5.798898696899414","0.2197401225566864","10.999316215515137","11.690237998962402","14.05598258972168","13.277770042419434","0.22521743178367615","0.4551478922367096"
"kind-sweep-1","2024-05-08T09:47:24.000Z","1171","2024-05-08T10:06:55.000Z","kbxhgchq","-","2024-05-08T10:06:55.000Z","","0","0.2940448522567749","0.2581092417240143","0.0034818153362721205","0.0001749539078446105","0.12302479147911072","0.3653520941734314","0.025379536673426628","0.05167325906875205","0.05727793852126648","0.00011562761301521308","0.00005335000268427771","0.03493386867324953","0.09693842936207972","0.0026808111124141504","5.147008419036865","3.348376512527466","0.06325745582580566","0.0058679780922830105","1.540647268295288","5.463949680328369","0.3145374059677124","11.806106567382812","11.330859184265137","13.921453475952148","13.31178379058838","0.17017117142677307","0.4569602608680725"
"chocolate-sweep-3","2024-05-08T09:47:24.000Z","1167","2024-05-08T10:06:51.000Z","kwzpk7s1","-","2024-05-08T10:06:51.000Z","","2","0.2747730016708374","0.2832416892051697","0.001145950052887201","4.418050423282694e-7","0.1283126175403595","0.3630566895008087","0.018884720280766487","0.0562550896377186","0.07527782930429508","0.0007991423364349121","0.000060623249863878366","0.04455293896664283","0.09453738568796442","0.01102480208686934","5.655355930328369","3.599576711654663","0.029716191813349724","0.0009693547035567462","1.879427433013916","5.49816370010376","0.35240674018859863","11.87348461151123","11.976981163024902","14.39201831817627","12.639456748962402","0.21198372542858124","0.4472350776195526"
"laced-sweep-2","2024-05-08T09:47:24.000Z","1220","2024-05-08T10:07:44.000Z","pdvvv7sa","-","2024-05-08T10:07:44.000Z","","1","0.29002487659454346","0.20636215806007385","0.001383299706503749","0.000002322114596609026","0.060767240822315216","0.3355497717857361","0.008170715533196926","0.022884449606058684","0.07964419620756757","0.0004395029688091648","0.00007259569955676052","0.03151788814847227","0.08312769210871664","0.0014006617428248195","5.629218101501465","3.951807975769043","0.0295429527759552","0.0012742128456011417","1.1756247282028198","5.91667366027832","0.12459217756986618","10.429991722106934","10.847860336303713","11.758893966674805","10.266422271728516","0.1856123059988022","0.4528268277645111"
